id,form,headword
19700,Egeipt,Égept
19700,Egepti,Égept
19700,hÉighipte,Égept
19700,Éghipte,Égept
19700,Eigif,Égept
19700,Eighipht,Égept
19701,nEgiptacthaib,Egeptacdæ
19701,hEigeptacdai,Egeptacdæ
19701,egeptacdae,Egeptacdæ
19701,egiptacdu,Egeptacdæ
19701,egeptacthai,Egeptacdæ
19701,Eghiptachdai,Egeptacdæ
19701,Eighiptiocdai,Egeptacdæ
19701,hEgeftagda,Egeptacdæ
19701,tEigeptacda,Egeptacdæ
19701,Egeptacda,Egeptacdæ
19701,egiptacdai,Egeptacdæ
19701,negiptacdae,Egeptacdæ
19701,hEceptacta,Egeptacdæ
19701,tEghiptechda,Egeptacdæ
19701,egiptacdib,Egeptacdæ
19701,ægeptacdu,Egeptacdæ
19703,nAigide,Égide
19704,Egeipt,Égiptda
19704,Egept,Égiptda
19704,Egiptda,Égiptda
19704,Egeptaidhi,Égiptda
19705,Tégipteach,Egiptech
19705,Hégiptigh,Egiptech
19705,Négipteach,Egiptech
19711,écen,éicen
19711,éigean,éicen
19711,éicin,éicen
19711,égean,éicen
19711,lucht éigne,éicen
19715,æicentatu,éicentatu
19717,éicse,éices
19717,eges,éices
19717,éigse,éices
19717,éicsiu,éices
19717,éicseo,éices
19717,éicis,éices
19717,éces,éices
19717,hécseo,éices
19717,éice,éices
19717,hexi,éices
19717,hexe,éices
19717,eixibh,éices
19717,eceis,éices
19717,écsib,éices
19717,éigeas,éices
19717,teigess,éices
19717,heicsiu,éices
19717,ecsiu,éices
19717,eiciss,éices
19717,egsi,éices
19717,heicsi,éices
19717,écis,éices
19717,eicsi,éices
19717,ecis,éices
19717,éigsibh,éices
19720,heiclipsigh,éiclips
19722,éigneadha,éicne
19722,éicn,éicne
19722,eignedha,éicne
19722,ecne,éicne
19722,éicned,éicne
19722,eigne,éicne
19722,éignib,éicne
19722,éigne,éicne
19722,eicnedai,éicne
19722,éicni,éicne
19722,écne,éicne
19725,eda,éicnedach
19733,teicsin,éicsín
19733,teigsin,éicsín
19733,ēicsīne,éicsín
19734,exine,éicsíne
19747,naidhnechuibh,eidnech
19747,eidhneachuibh,eidnech
19747,neidhnechaibh,eidnech
19749,eighnén,eidnén
19757,éighmhe,éigem
19757,eighem,éigem
19757,éghim,éigem
19757,égim,éigem
19757,eigme,éigem
19757,eigmea,éigem
19757,éighme,éigem
19757,eidhme,éigem
19757,eigim,éigem
19757,égmib,éigem
19757,égium,éigem
19757,éighmhibh,éigem
19757,hegme,éigem
19757,eighemh,éigem
19757,éigheam,éigem
19757,teigem,éigem
19757,egem,éigem
19757,eigi,éigem
19763,éimhidhe,éigme
19766,éighmhis,éigmid
19767,oighrigh,eigre
19767,oigre,eigre
19767,eigir,eigre
19767,tóighre,eigre
19767,toíghre,eigre
19767,oigir,eigre
19767,eiger,eigre
19768,oighreachd,eigrecht
19768,oigrecht,eigrecht
19768,eighreachd,eigrecht
19778,elitromm,eiletrum
19778,o,eiletrum
19781,éilighthe,éiligud
19793,éillidi,éilnithe
19793,éilnigthe,éilnithe
19795,eillnithi,éilnithi
19796,élnithid,éilnithid
19799,ǽm,éim
19799,æm,éim
19799,ém,éim
19805,éimid,éimdid
19805,éimdhigh,éimdid
19805,éimdigid,éimdid
19805,féimdid,éimdid
19805,ro feimdid,éimdid
19805,éimdhidh,éimdid
19807,émech,éimech
19807,emech,éimech
19812,Eimhir,Eimer
19812,Emir,Eimer
19812,Emer,Eimer
19812,Eimere,Eimer
19815,éimiche,éimige
19815,emichi,éimige
19815,emigi,éimige
19815,émigi,éimige
19823,éirig,éirgid
19823,éirgset,éirgid
19823,ni hergithar,éirgid
19823,éirgestair,éirgid
19823,éricheadar,éirgid
19823,éireb,éirgid
19823,éir,éirgid
19823,éirgiset,éirgid
19823,éirég,éirgid
19823,éirigf,éirgid
19823,eirg,éirgid
19823,éireóch,éirgid
19823,éirgetar,éirgid
19823,airg,éirgid
19823,érigedar,éirgid
19823,eirgēb,éirgid
19823,éirgenn,éirgid
19823,éirgis,éirgid
19825,heitrice,eirice
19825,eithrice,eirice
19825,hericidhe,eirice
19825,heiricidh,eirice
19825,heiricidhe,eirice
19825,heiricidhibh,eirice
19825,heiricibh,eirice
19825,heiriceadha,eirice
19825,heithrice,eirice
19825,neiricedh,eirice
19825,heircídhibh,eirice
19825,heithricedha,eirice
19825,eithric,eirice
19825,heirice,eirice
19835,err,eirr
19858,eissgid,eiscid
19864,æsib,éisse
19864,éissi,éisse
19879,aisléine,eisléine
19890,estrechta,eisrecht
19890,eisdreacht,eisrecht
19891,esrechtaid,eisrechtaid
19896,éitset,éistid
19896,éitsid,éistid
19898,eistidóir,éistidóir
19900,éd,éit
19900,éde,éit
19900,heth,éit
19900,heid,éit
19900,éti,éit
19900,éid,éit
19900,eit,éit
19915,Éil,Él
19916,elu,ela
19919,an,elada
19919,na,elada
19919,elatha,elada
19921,ealadanach,eladnach
19929,Elotha,Elatha
19929,Eladan,Elatha
19929,Elathan,Elatha
19929,Ealathain,Elatha
19929,Ealagain,Elatha
19933,elca,elc
19936,Elcmaire,elcmaire
19940,Helíi,Éle
19940,Éili,Éle
19940,hÉle,Éle
19940,Helíí,Éle
19940,Eile,Éle
19940,hÉli,Éle
19940,hEle,Éle
19944,elipinnti,elefaint
19944,elifint,elefaint
19944,elefint,elefaint
19944,elefante,elefaint
19944,elifinte,elefaint
19944,elifaint,elefaint
19944,elifindt,elefaint
19944,elifainti,elefaint
19944,neilifant,elefaint
19944,eileaphaint,elefaint
19944,elifainnte,elefaint
19944,heliphainti,elefaint
19944,elifinnti,elefaint
19944,elefinnted,elefaint
19944,eilifaintibh,elefaint
19944,elifaintibh,elefaint
19944,elefinnte,elefaint
19944,helifaint,elefaint
19944,eilfint,elefaint
19944,eilepaint,elefaint
19944,elefinnti,elefaint
19946,eilefleóg,elefleog
19946,elefreog,elefleog
19946,elethreog,elefleog
19953,Eilgg,Elg
19953,Elcgae,Elg
19953,Elga,Elg
19953,Ealg,Elg
19953,Elgga,Elg
19953,Eilgi,Elg
19955,nEalga,Elga
19961,ealgone,elgon
19964,eillti,elit
19964,ellt,elit
19964,elt,elit
19964,eillte,elit
19964,eillteadh,elit
19964,ailit,elit
19964,ailite,elit
19964,elte,elit
19964,eilit,elit
19970,ellug,ellach
19970,nelluch,ellach
19970,nellug,ellach
19978,Ellaind,Elland
19978,Illaind,Elland
19978,Ellainn,Elland
19978,Ill,Elland
19981,nellma,ellma
19994,elscothachtha,elscothachad
19995,ealtai,elta
19995,healta,elta
19995,eltadaib,elta
19995,ealtad,elta
19995,elt,elta
19995,eltan,elta
19995,eltain,elta
19995,ai,elta
19995,ealta,elta
19995,eltae,elta
19995,heltan,elta
19995,helta,elta
19997,ealtaigh,eltach
20003,eilteog,elteóc
20003,ellteóg,elteóc
20007,eltesaigedar,eltesaigidir
20010,élaidh,élúd
20010,héluda,élúd
20010,elaigthe,élúd
20010,úid,élúd
20010,elaide,élúd
20010,eloidthe,élúd
20010,eluuth,élúd
20010,élud,élúd
20010,helud,élúd
20010,elud,élúd
20010,eluidh,élúd
20011,úidech,élúdach
20011,úithech,élúdach
20011,elodach,élúdach
20011,úthach,élúdach
20012,elaighthi,élugud
20013,eimh,em
20013,eabh,em
20013,eimhe,em
20013,emh,em
20013,eb,em
20014,hEmuin,Emain
20014,Emnó,Emain
20014,hEmain,Emain
20014,nEmain,Emain
20014,Emna,Emain
20019,emorandes,emerantes
20020,menid,emid
20021,emelendae,Emiléndae
20021,emiléndae,Emiléndae
20026,eamhnadh,emnad
20034,emain,emon
20034,emo,emon
20034,eamhna,emon
20034,Emhna,emon
20034,emun,emon
20034,emnu,emon
20034,emuin,emon
20035,emna,emon
20037,ena,en
20038,éin,én
20038,euin,én
20038,eoin,én
20038,euna,én
20038,eóin,én
20038,eóuin,én
20038,nén,én
20038,heona,én
20038,eon,én
20038,éu,én
20038,heónu,én
20038,eún,én
20038,eiúin,én
20041,Oen,Én
20048,éunadóir,énadóir
20051,Enáir,enáir
20051,Ináir,enáir
20051,ienair,enáir
20051,Ienáir,enáir
20052,enaireacht,énairecht
20057,enain,énán
20060,enbret,enbroth
20061,enbraithe,enbruithe
20066,ainech,enech
20066,einic,enech
20066,ainiuch,enech
20066,inchaib,enech
20066,enigh,enech
20066,enig,enech
20068,enechgrís,enechgreiss
20068,enechgrisi,enechgreiss
20068,inechgreso,enechgreiss
20068,ainechgres,enechgreiss
20068,ainechgreiss,enechgreiss
20068,enechgressa,enechgreiss
20068,enechruice,enechgreiss
20068,enechgris,enechgreiss
20069,enechgris,enechgrís
20074,enechlann,eneclann
20074,aineclann,eneclann
20074,enechclann,eneclann
20078,eing i n,eng
20078,a heing,eng
20079,eang,eng
20084,eangach,engach
20091,englemen,englaimm
20092,anglas,englas
20092,eanghlas,englas
20092,anghlais,englas
20092,anghlas,englas
20097,ingnu,engnae
20097,ingnae,engnae
20097,ingnai,engnae
20097,engne,engnae
20103,engraicichthe,engracugud
20104,eungradus,engracus
20106,nengraicc,engraic
20106,ængreicc,engraic
20113,énairt,énirt
20113,inirtsi,énirt
20113,inirt,énirt
20113,ænirt,énirt
20114,énarte,énirte
20114,inirte,énirte
20114,enairte,énirte
20114,ǽnartae,énirte
20115,inirtnigid,énirtigid
20115,énartaigid,énirtigid
20115,énirtnigid,énirtigid
20115,rohenirtiged,énirtigid
20115,nonénartaigtis,énirtigid
20117,énlaithib,énlaith
20117,enlethe,énlaith
20117,nenlaith,énlaith
20117,éanlaith,énlaith
20117,enlaithe,énlaith
20117,enlathe,énlaith
20117,enlaith,énlaith
20117,enlaithib,énlaith
20119,nenac,ennac
20119,enngu,ennac
20119,enngaib,ennac
20119,ennaic,ennac
20119,endacc,ennac
20119,eannaga,ennac
20119,ennach,ennac
20119,eannag,ennac
20119,endga,ennac
20119,eannoc,ennac
20119,ennaigh,ennac
20119,annaic,ennac
20122,ernadman,ennaidm
20122,nenadmi,ennaidm
20123,encai,enncae
20123,nenccai,enncae
20123,enncæ,enncae
20128,eú,eó
20128,iach,eó
20128,iaich,eó
20128,eo,eó
20130,iuech,eó
20130,Eó,eó
20138,eochrach,eochair
20138,eachracha,eochair
20138,echair,eochair
20138,eochrocha,eochair
20138,eochra,eochair
20142,Ochair,eochair
20151,Eofrait,Eófrait
20151,nEofraite,Eófrait
20151,nEofrait,Eófrait
20151,Eofrai,Eófrait
20151,Eufrait,Eófrait
20153,íuil,eól
20153,iúil,eól
20153,iúl,eól
20153,eóil,eól
20155,éula,éola
20155,éulig,éola
20155,eola,éola
20155,éolig,éola
20155,eól,éola
20156,eulachaib,éolach
20156,eulaig,éolach
20156,eolig,éolach
20156,neólach,éolach
20156,heolaig,éolach
20156,eulach,éolach
20156,éulach,éolach
20156,eolcha,éolach
20156,éolcho,éolach
20156,éolchu,éolach
20161,eulas,eólas
20161,eulassaib,eólas
20165,hEoldai,eolda
20165,eoldai,eolda
20170,Europa,Eóraip
20170,Eōrpa,Eóraip
20170,Eóruip,Eóraip
20170,Euraip,Eóraip
20170,nEoraip,Eóraip
20170,nEuraip,Eóraip
20170,Eoroi,Eóraip
20170,Eurupa,Eóraip
20170,nEoroip,Eóraip
20170,Eorai,Eóraip
20170,Eorpa,Eóraip
20170,Éoraib,Eóraip
20170,Eōraipe,Eóraip
20170,Eorap,Eóraip
20176,aipthi,epaid
20176,aupait,epaid
20176,aupaid,epaid
20178,æpecht,epecht
20180,eipilt,epeltu
20180,eibilt,epeltu
20180,epiltin,epeltu
20180,abailt,epeltu
20180,abhailt,epeltu
20180,eabailt,epeltu
20180,eabhailt,epeltu
20181,eperte,epert
20181,ebirt,epert
20181,epertae,epert
20181,eper,epert
20181,ebear,epert
20181,aipert,epert
20181,eipirt,epert
20181,ebert,epert
20181,eperta,epert
20185,hEipifanie,Epifain
20187,eipistleach,epistil
20187,epestil,epistil
20187,neipistil,epistil
20187,æpistil,epistil
20187,nepisle,epistil
20187,hebislechaib,epistil
20187,heibisdili,epistil
20187,eipisdlib,epistil
20187,epistle,epistil
20187,eibisdil,epistil
20187,eibistil,epistil
20187,epistlech,epistil
20187,eipisdil,epistil
20187,eipisti,epistil
20187,eipistlech,epistil
20187,eipistei,epistil
20187,epistli,epistil
20188,nepscoip,epscop
20188,teasbog,epscop
20188,tespoc,epscop
20188,easbog,epscop
20188,epscuip,epscop
20188,esbag,epscop
20188,neasbaguib,epscop
20188,easgab,epscop
20188,epscui,epscop
20188,eascob,epscop
20188,easba,epscop
20188,easpcob,epscop
20188,easbuig,epscop
20192,nequinoctus,equinoctás
20193,úr,er
20193,ur,er
20194,fír,ér
20195,ærtheste,ér
20195,nærsuacubuir,ér
20195,ǽr,ér
20200,értha,érad
20201,érá,éraid
20201,éród,éraid
20202,aur,eráil
20202,ur,eráil
20202,ir,eráil
20203,fur,eráilid
20203,erala,eráilid
20203,furáil,eráilid
20203,auralem,eráilid
20203,erálta,eráilid
20203,ro erail,eráilid
20203,heralmit,eráilid
20203,eráilfither,eráilid
20203,furáilim,eráilid
20203,aur,eráilid
20203,ir,eráilid
20205,érasigethar,érassaigidir
20205,ærasaigthær,érassaigidir
20205,ærasaiged,érassaigidir
20205,ro érasaigset,érassaigidir
20206,æraissaigthe,érassaigthe
20206,érassaigthiu,érassaigthe
20206,nersaigthi,érassaigthe
20206,ærassaigthe,érassaigthe
20206,ǽrasaigthi,érassaigthe
20206,nærsigthi,érassaigthe
20206,érsaigthe,érassaigthe
20215,nomérpimm,erbaid
20215,nob irpaid,erbaid
20215,nosnerbat,erbaid
20215,nachanerbbad,erbaid
20215,nanerbbad,erbaid
20215,nosnerbtis,erbaid
20215,erbainn,erbaid
20215,nodneirbea,erbaid
20215,roeirpset,erbaid
20215,erbtais,erbaid
20215,erp,erbaid
20215,eirp,erbaid
20215,nundnerbai,erbaid
20215,airp,erbaid
20226,ercce,erc
20226,ercca,erc
20226,nearc,erc
20227,airce,erc
20229,eirc,erc
20233,earcam,ercaid
20238,erchoilti,érchoíliud
20238,ércuiled,érchoíliud
20238,tǽrchoiliud,érchoíliud
20238,ærchoilti,érchoíliud
20238,erchoiliud,érchoíliud
20238,tærchoiliud,érchoíliud
20238,ærchoíltiusa,érchoíliud
20238,érchoiliud,érchoíliud
20238,ærchoiltea,érchoíliud
20238,erchailedh,érchoíliud
20238,erchailed,érchoíliud
20238,erchaoiled,érchoíliud
20240,erchoilti,érchoílte
20240,érchoílti,érchoílte
20256,erdanál,erdonál
20256,erdonolaib,erdonál
20258,herécdæ,erecdae
20258,hérecdae,erecdae
20259,erig,erech
20260,tó eredig,eredech
20260,eredig,eredech
20260,airigech,eredech
20260,eridech,eredech
20260,eirithcha,eredech
20260,aredeg,eredech
20260,aradig,eredech
20261,erelca,erelc
20261,inerelcaib,erelc
20262,erla,erell
20264,hÉireannaigh,Érennach
20264,Eirennchai,Érennach
20264,Eirennach,Érennach
20264,Erennchaib,Érennach
20266,heres,eres
20266,eris,eres
20267,hairitecdu,eretecda
20267,eritecda,eretecda
20268,eretecdaig,eretecdach
20269,heritic,eretic
20269,heritegai,eretic
20269,neritchedh,eretic
20269,eiritigidhe,eretic
20269,heiriticibh,eretic
20269,eritic,eretic
20269,eiritchid,eretic
20269,heretic,eretic
20269,eriteccaib,eretic
20273,eargla,ergla
20279,éraic,éric
20279,éarcuibh,éric
20279,éiricc,éric
20279,eirca,éric
20279,ǽraic,éric
20279,erc,éric
20279,eirce,éric
20279,érca,éric
20280,éirim,érimm
20280,hérma,érimm
20280,érma,érimm
20280,éraimm,érimm
20280,éraim,érimm
20281,air,erimmda
20283,herissi,erise
20285,erisigh,erisech
20286,tEristin,Eristin
20286,Eirristinibh,Eristin
20286,Eiristin,Eristin
20287,nEristinech,Eristinech
20287,nIristinach,Eristinech
20287,Eiristinigh,Eristinech
20287,Eirristineach,Eristinech
20287,hEristinigh,Eristinech
20288,Héiriu,Ériu
20288,Érennmag,Ériu
20288,nhEre,Ériu
20288,hÉre,Ériu
20288,Heriu,Ériu
20288,Eriu,Ériu
20288,Éreand,Ériu
20288,nÉrenn,Ériu
20288,Eri,Ériu
20288,Éireann,Ériu
20288,nHerind,Ériu
20288,hÉrenn,Ériu
20288,Éir,Ériu
20288,Éirinn,Ériu
20288,Herind,Ériu
20288,Hére,Ériu
20288,Erendmag,Ériu
20288,Éire,Ériu
20288,Ēire,Ériu
20288,Érinn,Ériu
20292,erlam,érlam
20296,erlissaigther,erlissaigidir
20301,ermúru,ermúr
20305,ǽra,ernaid
20305,roratha,ernaid
20305,roerthe,ernaid
20305,érnais,ernaid
20305,ebarthir,ernaid
20305,dorath,ernaid
20305,ro ernither,ernaid
20305,roeresiu,ernaid
20305,ro fhir,ernaid
20305,ar,ernaid
20305,rorath,ernaid
20305,roerthar,ernaid
20305,ernithar,ernaid
20306,nephærnaidi,érnaide
20307,erndaili,ernail
20308,ernama,érnam
20311,ernbais,ernbas
20313,dronbudi,ernbude
20318,ernid,érnid
20318,eirnifetsa,érnid
20320,eirnidhthe,érnigud
20321,ernithib,érnithe
20321,eirneidhe,érnithe
20324,eruchordaib,erochorda
20325,erochraib,erochuir
20325,aerachuir,erochuir
20327,erais,eros
20327,eross,eros
20327,erus,eros
20328,eirp,erp
20328,heirp,erp
20328,erb,erp
20328,earbaibh,erp
20328,herbind,erp
20334,earrach,errach
20334,errug,errach
20334,erraig,errach
20337,irrad,errad
20337,nerrid,errad
20337,eirreadaibh,errad
20337,earradh,errad
20337,eirreadh,errad
20337,nerreda,errad
20337,erriud,errad
20337,nerredaib,errad
20338,niorruidhe,errad
20338,earrodh,errad
20338,niorradha,errad
20341,earraíde,erráid
20341,erráit,erráid
20350,hérredcha,érrethach
20350,érrethcha,érrethach
20364,eas,es
20364,eás,es
20367,essem,ess
20373,easair,essair
20379,esamnu,essamain
20380,esamni,essamnae
20382,easórd,esard
20382,easárd,esard
20385,esarlathar,esarlaither
20385,na hesarlaither,esarlaither
20387,esartaib,esartae
20390,nespai,esbae
20397,hasbuil,esbal
20397,esbhal,esbal
20399,espaloid,esbalóit
20400,esbetu,esbatu
20400,esbataid,esbatu
20400,tad,esbatu
20401,easbeórna,esbeorna
20402,esbicuil,esbicul
20402,escibu,esbicul
20402,escibul,esbicul
20409,escc,esca
20410,esca,éscae
20410,esga,éscae
20410,escai,éscae
20410,escu,éscae
20410,éisce,éscae
20410,eisc,éscae
20410,aesca,éscae
20410,esc,éscae
20410,nésca,éscae
20410,næscae,éscae
20410,ésca,éscae
20410,tésca,éscae
20410,æscæ,éscae
20410,æsci,éscae
20410,æscae,éscae
20410,ésci,éscae
20410,aescai,éscae
20417,forescaidi,éscaide
20417,nephéscide,éscaide
20417,nephæscaidiu,éscaide
20421,eascaoin,escaine
20421,eascaine,escaine
20421,escaíne,escaine
20423,escaín,escainid
20425,neasccairdine,escairdde
20426,eascairdeach,escairdech
20431,eascaigh,escait
20431,iscait,escait
20431,isgada,escait
20431,hescata,escait
20431,eascada,escait
20436,eascar,escar
20438,hescarait,escarae
20438,esccarat,escarae
20438,escarnamat,escarae
20438,nésccairdeadha,escarae
20438,eascáirde,escarae
20438,escaruit,escarae
20438,easccairdib,escarae
20438,escarat,escarae
20439,rohescarthar,escaraid
20439,roescrad,escaraid
20441,escart,escartach
20442,eiscerthar,escartaid
20446,exceptid,esceptaid
20446,hesceptaidi,esceptaid
20447,eisceaphtas,esceptus
20447,eisceachtas,esceptus
20450,hesscoitcendadh,eschoitchennaigid
20453,esciallaig,escíallugud
20454,Escrach,escir
20454,Easccrach,escir
20454,eiscrech,escir
20457,nescoman,escmon
20457,escomna,escmon
20457,escoman,escmon
20457,escomnaib,escmon
20457,æscomuni,escmon
20457,escomuin,escmon
20462,eascomanta,escomanta
20467,escomnaigther,escomnaigid
20470,nescona,esconaid
20471,esccung,escong
20471,escongan,escong
20471,easganna,escong
20471,esconga,escong
20471,escuing,escong
20471,easguinne,escong
20471,easgainn,escong
20471,escuinge,escong
20471,eascan,escong
20471,escengan,escong
20471,escaing,escong
20471,escung,escong
20471,easgann,escong
20473,nesconigud,esconigud
20474,escond,esconn
20474,escon,esconn
20475,escuind,esconn
20480,escrai,escra
20480,esgra,escra
20480,esgradh,escra
20480,tescrai,escra
20483,escrimmim,escrimm
20483,escrim,escrimm
20483,escrimi,escrimm
20483,nescrime,escrimm
20485,eascumha,escuma
20485,easgamhain,escuma
20489,neséirge,esséirge
20489,esærgi,esséirge
20489,esǽrgi,esséirge
20489,nesséirgu,esséirge
20489,æsærge,esséirge
20489,nheséirgiu,esséirge
20489,nesséirge,esséirge
20489,nesséirgiu,esséirge
20489,eisérghe,esséirge
20495,eiss,essén
20501,esfoiti,esfoíte
20501,esfoíte,esfoíte
20503,esngaire,esgaire
20504,roescair,esgairid
20504,escaires,esgairid
20504,nesgaired,esgairid
20512,essidnu,esidan
20516,easlabra,eslabar
20517,neslabræ,eslabrae
20517,eslabrai,eslabrae
20518,eslabrigtheo,eslabrigud
20519,esláne,esláine
20524,easmailte,esmailt
20533,easnaig,esnach
20536,esnada,esnad
20537,easnadh,esnad
20541,easnamh,esnam
20541,easnadh,esnam
20542,esngarthi,esngairthe
20543,esngarthib,esngairthi
20545,easóg,esóc
20546,esóentad,esóenta
20546,esaenta,esóenta
20552,essemón,essomon
20555,essonoraiged,esonóraigid
20555,easonoraighis,esonóraigid
20557,esorcistib,esorcist
20559,ésarghnodh,esorcnoud
20559,essairgniuccud,esorcnoud
20559,esargnugud,esorcnoud
20559,esargnoud,esorcnoud
20559,ésargnodh,esorcnoud
20560,esaircnib,esorcon
20560,esórcon,esorcon
20560,esorcu,esorcon
20560,æsorcuin,esorcon
20560,esorcthe,esorcon
20560,esaircnea,esorcon
20560,essarcon,esorcon
20560,essarcnaib,esorcon
20560,hesorgni,esorcon
20560,esorcain,esorcon
20560,essorgain,esorcon
20560,essargain,esorcon
20560,esorcuin,esorcon
20560,esoircne,esorcon
20560,essarcain,esorcon
20561,esargadh,esorcud
20561,esorcthe,esorcud
20563,Espáni,Espáin
20563,Hespain,Espáin
20563,Espán,Espáin
20563,Espain,Espáin
20564,Espainigh,Espáinech
20564,nEspánach,Espáinech
20564,Espánach,Espáinech
20565,nonespanaigtis,espanaigid
20567,easpart,esparta
20567,esbart,esparta
20567,tesbart,esparta
20567,hespartan,esparta
20567,espurta,esparta
20567,espartan,esparta
20567,esbartan,esparta
20567,espartain,esparta
20567,espartu,esparta
20567,espar,esparta
20567,espart,esparta
20567,espairt,esparta
20573,heasradh,esraid
20573,esraiter,esraid
20576,esrus,esrais
20576,teasrus,esrais
20576,esraiss,esrais
20580,d,esréd
20580,eisreite,esréd
20580,th,esréd
20584,esredigfither,esrédigid
20586,eisriata,esrédiud
20586,esroídiud,esrédiud
20589,esréta,esríat
20590,æsruth,esruth
20591,hessadai,essádal
20595,eísíth,essíd
20595,eissíd,essíd
20595,ésid,essíd
20595,esíd,essíd
20595,nesíd,essíd
20595,eissídh,essíd
20596,essídaig,essídach
20599,Essudir,Essodir
20599,Essuidhir,Essodir
20599,Esodi,Essodir
20601,Éssu,Essu
20607,étsecht,estecht
20607,etsecht,estecht
20609,estoaiscthiu,estoaiscthe
20610,estoiscthi,estoaiscthi
20611,estoisc,estóasc
20611,estoasc,estóasc
20611,aestóasc,estóasc
20623,éad,ét
20623,ǽet,ét
20623,etai,ét
20623,eóit,ét
20623,ǽt,ét
20623,éuda,ét
20623,het,ét
20623,éutt,ét
20623,éu,ét
20623,étt,ét
20623,ǽtt,ét
20623,eut,ét
20623,éd,ét
20623,eoit,ét
20623,éot,ét
20623,eit,ét
20623,é,ét
20623,héet,ét
20623,hétt,ét
20623,éut,ét
20623,euit,ét
20623,æit,ét
20623,eda,ét
20624,neit,ét
20624,ǽit,ét
20624,éit,ét
20626,etag,étach
20626,ǽitach,étach
20626,etuch,étach
20626,éitach,étach
20626,educh,étach
20626,étdaige,étach
20626,éuduigh,étach
20626,netach,étach
20626,édaigi,étach
20626,etaige,étach
20626,étaigib,étach
20626,édach,étach
20626,etaigi,étach
20626,etaig,étach
20626,étai,étach
20626,tetach,étach
20626,ǽitich,étach
20626,étaige,étach
20626,nétach,étach
20626,nétaigib,étach
20626,éduighe,étach
20626,edaigh,étach
20626,étaigi,étach
20626,ætach,étach
20626,ettaighedh,étach
20626,etach,étach
20626,eúdaig,étach
20626,ǽtig,étach
20626,étuch,étach
20632,éuduigh,étaigid
20633,éttigetar,étaigidir
20633,nétaigther,étaigidir
20636,Edáill,Etáil
20636,Eadáil,Etáil
20636,Eadailli,Etáil
20636,Edáille,Etáil
20636,Etail,Etáil
20636,Itai,Etáil
20637,éadáileadh,étáil
20638,na hEtailligh,Etáillech
20638,hEdailligh,Etáillech
20638,Etaillidib,Etáillech
20638,Edáinnech,Etáillech
20638,hEtaillechaib,Etáillech
20643,Étaíne,Étaín
20643,Etáiniu,Étaín
20643,Etaoin,Étaín
20643,Ettain,Étaín
20643,Étaein,Étaín
20643,Etáini,Étaín
20643,Etaine,Étaín
20643,Edaine,Étaín
20647,etalacda,etalacdae
20649,Etaldai,Etaldae
20655,édan,étan
20670,etirbí,etarbí
20674,eitreach,etarche
20674,etrige,etarche
20674,éitrighe,etarche
20674,eitre,etarche
20684,etardeochraigius,etardeochraigid
20691,etirfolcai,etarfolcai
20694,etarfhuillechta,etarfuillechtæ
20701,eadarghánais,etargánaid
20707,etarcnaid,etargnaid
20708,roetarcnaigestar,etargnaigidir
20708,nometargnigedar,etargnaigidir
20708,etargnaiter,etargnaigidir
20708,netarcnaigedar,etargnaigidir
20712,etargnæ,etargne
20712,ætarcne,etargne
20712,etarcne,etargne
20712,etarcnaib,etargne
20712,etargn,etargne
20712,etargni,etargne
20712,etargnai,etargne
20712,etarcnu,etargne
20712,etarcnae,etargne
20712,etargna,etargne
20712,etargnu,etargne
20712,etarcni,etargne
20713,etirgénsa,etargnin
20713,etargén,etargnin
20713,itargninim,etargnin
20713,etiringén,etargnin
20713,etirgenat,etargnin
20713,nosnetargén,etargnin
20713,itargénsa,etargnin
20714,etargnó,etargnugud
20714,etargnaithe,etargnugud
20721,etairisig,étarisse
20727,netarlúamain,etarlúamain
20728,eadarluaimnig,etarlúamnach
20731,etarmolta,etarmolad
20732,etarnad,etarnaid
20732,etarnade,etarnaid
20732,hetarnaide,etarnaid
20732,etarna,etarnaid
20732,etarnaidi,etarnaid
20735,etarbort,etarport
20739,etarscaraig,etarscara
20739,etarscara,etarscara
20739,etarscarann,etarscara
20739,eterscértar,etarscara
20739,etarscartar,etarscara
20739,eadarscarad,etarscara
20739,etarscarus,etarscara
20739,etarscarthar,etarscara
20739,etarscerthar,etarscara
20739,ruetarscar,etarscara
20739,eadarsccar,etarscara
20739,etirscartar,etarscara
20739,hetarscarad,etarscara
20739,etarsccarsat,etarscara
20739,etardanroscarni,etarscara
20739,ruetarscara,etarscara
20739,etarscar,etarscara
20739,retarscarus,etarscara
20739,itarscarthar,etarscara
20739,edarsgarasdair,etarscara
20739,retarscar,etarscara
20740,netarscartha,etarscarad
20742,etarscarthu,etarscarthae
20742,nephetarscarthu,etarscarthae
20742,etarscarthe,etarscarthae
20748,etarshroin,etarshrón
20750,etarsudigthi,etarsuidigthe
20750,etarshuidigthe,etarsuidigthe
20753,nedartaraider,etartárat
20754,etartetarcur,etartetarcor
20756,eadarthrath,etarthráth
20759,eturturthig,etarturtigid
20760,neturturtugud,etarturtugud
20762,nitirnuara,etarúara
20765,étatho,étath
20768,eitches,etchid
20768,roeitche,etchid
20768,etigid,etchid
20768,eitig,etchid
20768,eiteochainn,etchid
20778,etechail,etegail
20778,eteagaili,etegail
20779,netegnáith,étegnáith
20779,eitighnaid,étegnáith
20780,eiteal,etell
20780,eteall,etell
